,depth,observer,instrument,comments,geometry,state,date,Location,site
7175,68,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88222017022846 39.90618959384926),CO,2021-04-07,Fraser,SNA
7176,72,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88221521334145 39.906198343997474),CO,2021-04-07,Fraser,SNA
7177,67,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88221025645319 39.906207094145486),CO,2021-04-07,Fraser,SNA
7178,62,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88220529827835 39.906215835293295),CO,2021-04-07,Fraser,SNA
7179,59,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88220034138762 39.90622458544085),CO,2021-04-07,Fraser,SNA
7180,60,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88219538449562 39.90623333558822),CO,2021-04-07,Fraser,SNA
7181,47,"S.Kinney, E.Collett",Snow Depth Probe,treewell edge,POINT (-105.88219042631705 39.90624207673538),CO,2021-04-07,Fraser,SNA
7182,50,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88218546942258 39.90625082688234),CO,2021-04-07,Fraser,SNA
7183,51,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88218051252684 39.90625957702906),CO,2021-04-07,Fraser,SNA
7184,44,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88217555434454 39.906268318175606),CO,2021-04-07,Fraser,SNA
7185,45,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88217059744633 39.90627706832192),CO,2021-04-07,Fraser,SNA
7186,46,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88216564054687 39.90628581846801),CO,2021-04-07,Fraser,SNA
7187,39,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88216068236083 39.90629455961392),CO,2021-04-07,Fraser,SNA
7188,50,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88215572545889 39.906303309759586),CO,2021-04-07,Fraser,SNA
7189,57,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.8821507685557 39.90631205990504),CO,2021-04-07,Fraser,SNA
7190,48,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88214581036593 39.90632080105032),CO,2021-04-07,Fraser,SNA
7191,53,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88214085346026 39.90632955119538),CO,2021-04-07,Fraser,SNA
7192,52,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88213589655332 39.90633830134019),CO,2021-04-07,Fraser,SNA
7193,49,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88213093835982 39.906347042484825),CO,2021-04-07,Fraser,SNA
7194,40,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88212598145041 39.906355792629235),CO,2021-04-07,Fraser,SNA
7195,35,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88212102453976 39.90636454277343),CO,2021-04-07,Fraser,SNA
7196,33,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88211606634252 39.90637328391744),CO,2021-04-07,Fraser,SNA
7197,29,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88211110942937 39.90638203406122),CO,2021-04-07,Fraser,SNA
7198,46,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.8820985538448 39.90640645591844),CO,2021-04-07,Fraser,SNA
7199,47,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88208599825144 39.906430877774305),CO,2021-04-07,Fraser,SNA
7200,40,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.8820734426493 39.906455299628796),CO,2021-04-07,Fraser,SNA
7201,63,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88206088703839 39.90647972148193),CO,2021-04-07,Fraser,SNA
7202,59,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88204833141869 39.9065041433337),CO,2021-04-07,Fraser,SNA
7203,60,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.8820357757902 39.9065285651841),CO,2021-04-07,Fraser,SNA
7204,36,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88202322015293 39.90655298703314),CO,2021-04-07,Fraser,SNA
7205,57,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88201066450688 39.90657740888081),CO,2021-04-07,Fraser,SNA
7206,41,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88199810885204 39.90660183072712),CO,2021-04-07,Fraser,SNA
7207,60,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88198555318843 39.906626252572075),CO,2021-04-07,Fraser,SNA
7208,59,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88199766365383 39.90662796240955),CO,2021-04-07,Fraser,SNA
7209,63,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88200977528962 39.90662967223685),CO,2021-04-07,Fraser,SNA
7210,65,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88202188575619 39.906631382071765),CO,2021-04-07,Fraser,SNA
7211,51,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88203399622334 39.90663309190542),CO,2021-04-07,Fraser,SNA
7212,48,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88204610786086 39.906634801728906),CO,2021-04-07,Fraser,SNA
7213,49,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88205821832916 39.90663651156001),CO,2021-04-07,Fraser,SNA
7214,48,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88207032879805 39.906638221389855),CO,2021-04-07,Fraser,SNA
7215,59,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.8820824404373 39.90663993120951),CO,2021-04-07,Fraser,SNA
7216,63,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88209455090735 39.90664164103681),CO,2021-04-07,Fraser,SNA
7217,61,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88210666137799 39.90664335086284),CO,2021-04-07,Fraser,SNA
7218,59,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88211877301897 39.90664506067869),CO,2021-04-07,Fraser,SNA
7219,65,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88213088349077 39.90664677050217),CO,2021-04-07,Fraser,SNA
7220,71,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88214299396313 39.906648480324364),CO,2021-04-07,Fraser,SNA
7221,72,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88215510560586 39.90665019013641),CO,2021-04-07,Fraser,SNA
7222,62,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.8821672160794 39.90665189995607),CO,2021-04-07,Fraser,SNA
7223,68,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.8821793265535 39.90665360977446),CO,2021-04-07,Fraser,SNA
7224,60,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88219143819798 39.906655319582676),CO,2021-04-07,Fraser,SNA
7225,62,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88220354867325 39.906657029398524),CO,2021-04-07,Fraser,SNA
7226,64,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.8822156591491 39.9066587392131),CO,2021-04-07,Fraser,SNA
7227,65,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.8822277707953 39.9066604490175),CO,2021-04-07,Fraser,SNA
7228,66,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.8822398812723 39.90666215882954),CO,2021-04-07,Fraser,SNA
7229,65,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88225199174988 39.90666386864031),CO,2021-04-07,Fraser,SNA
7230,67,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88226410339783 39.90666557844087),CO,2021-04-07,Fraser,SNA
7231,65,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88227621387658 39.90666728824908),CO,2021-04-07,Fraser,SNA
7232,68,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88228832435591 39.90666899805603),CO,2021-04-07,Fraser,SNA
7233,69,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88230043600561 39.9066707078528),CO,2021-04-07,Fraser,SNA
7234,72,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88231254648609 39.90667241765721),CO,2021-04-07,Fraser,SNA
7235,64,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88232465696714 39.90667412746033),CO,2021-04-07,Fraser,SNA
7236,52,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88233676861857 39.906675837253275),CO,2021-04-07,Fraser,SNA
7237,55,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.8823488791008 39.90667754705387),CO,2021-04-07,Fraser,SNA
7238,57,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.8823767458405 39.90666111744336),CO,2021-04-07,Fraser,SNA
7239,56,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88240461256684 39.906644687826265),CO,2021-04-07,Fraser,SNA
7240,44,"S.Kinney, E.Collett",Snow Depth Probe,treewell edge,POINT (-105.88243247927983 39.906628258202545),CO,2021-04-07,Fraser,SNA
7241,54,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88246034597944 39.90661182857227),CO,2021-04-07,Fraser,SNA
7242,61,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88248821266568 39.906595398935366),CO,2021-04-07,Fraser,SNA
7243,63,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88251607933856 39.906578969291886),CO,2021-04-07,Fraser,SNA
7244,85,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88254394599808 39.90656253964179),CO,2021-04-07,Fraser,SNA
7245,81,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88257181264423 39.9065461099851),CO,2021-04-07,Fraser,SNA
7246,29,"S.Kinney, E.Collett",Snow Depth Probe,treewell edge,POINT (-105.882599679277 39.90652968032182),CO,2021-04-07,Fraser,SNA
7247,18,"S.Kinney, E.Collett",Snow Depth Probe,treewell edge,POINT (-105.88262754589643 39.90651325065194),CO,2021-04-07,Fraser,SNA
7248,45,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88263801992352 39.90650896337046),CO,2021-04-07,Fraser,SNA
7249,51,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88264849406491 39.90650468509695),CO,2021-04-07,Fraser,SNA
7250,55,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88265896808937 39.90650039781362),CO,2021-04-07,Fraser,SNA
7251,59,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.8826694421125 39.90649611052935),CO,2021-04-07,Fraser,SNA
7252,62,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88267991624996 39.90649183225304),CO,2021-04-07,Fraser,SNA
7253,49,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88269039027047 39.906487544966886),CO,2021-04-07,Fraser,SNA
7254,52,"S.Kinney, E.Collett",Snow Depth Probe,treewell edge,POINT (-105.88270086428965 39.906483257679824),CO,2021-04-07,Fraser,SNA
7255,44,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88271133842314 39.906478979400696),CO,2021-04-07,Fraser,SNA
7256,56,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.8827218124397 39.906474692111736),CO,2021-04-07,Fraser,SNA
7257,68,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88273228645492 39.906470404821846),CO,2021-04-07,Fraser,SNA
7258,83,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88274276058446 39.90646612653992),CO,2021-04-07,Fraser,SNA
7259,92,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88275323459706 39.90646183924819),CO,2021-04-07,Fraser,SNA
7260,96,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88276370860834 39.9064575519555),CO,2021-04-07,Fraser,SNA
7261,95,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88277418273393 39.90645327367075),CO,2021-04-07,Fraser,SNA
7262,88,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88278465674257 39.9064489863762),CO,2021-04-07,Fraser,SNA
7263,80,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88279513074991 39.90644469908071),CO,2021-04-07,Fraser,SNA
7264,72,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88280560487154 39.90644042079317),CO,2021-04-07,Fraser,SNA
7265,50,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88281607887623 39.90643613349581),CO,2021-04-07,Fraser,SNA
7266,40,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.8828265528796 39.90643184619752),CO,2021-04-07,Fraser,SNA
7267,28,"S.Kinney, E.Collett",Snow Depth Probe,treewell edge,POINT (-105.8828370269973 39.90642756790717),CO,2021-04-07,Fraser,SNA
7268,27,"S.Kinney, E.Collett",Snow Depth Probe,treewell,POINT (-105.88284750099804 39.906423280607),CO,2021-04-07,Fraser,SNA
7269,34,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88285797499745 39.906418993305905),CO,2021-04-07,Fraser,SNA
7270,42,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.8828684491112 39.90641471501275),CO,2021-04-07,Fraser,SNA
7271,44,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88287892310798 39.90641042770978),CO,2021-04-07,Fraser,SNA
7272,45,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88288939710344 39.90640614040588),CO,2021-04-07,Fraser,SNA
7273,49,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88289987121323 39.90640186210991),CO,2021-04-07,Fraser,SNA
7274,56,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88291034520606 39.906397574804146),CO,2021-04-07,Fraser,SNA
7275,66,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88292081919757 39.906393287497444),CO,2021-04-07,Fraser,SNA
7276,68,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88293129330341 39.90638900919867),CO,2021-04-07,Fraser,SNA
7277,71,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88294176729228 39.90638472189009),CO,2021-04-07,Fraser,SNA
7278,65,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.882968452427 39.90636740015881),CO,2021-04-07,Fraser,SNA
7279,85,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88299513754822 39.90635007842149),CO,2021-04-07,Fraser,SNA
7280,58,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88302182265598 39.906332756678125),CO,2021-04-07,Fraser,SNA
7281,34,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88304850775026 39.90631543492871),CO,2021-04-07,Fraser,SNA
7282,39,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88307519283106 39.90629811317325),CO,2021-04-07,Fraser,SNA
7283,62,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88310187789838 39.90628079141173),CO,2021-04-07,Fraser,SNA
7284,65,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88312856295224 39.90626346964419),CO,2021-04-07,Fraser,SNA
7285,67,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88315524799262 39.90624614787058),CO,2021-04-07,Fraser,SNA
7286,60,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88318193301951 39.90622882609094),CO,2021-04-07,Fraser,SNA
7287,36,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88320861803295 39.90621150430525),CO,2021-04-07,Fraser,SNA
7288,43,D.Craaybeek,Snow Depth Probe,Wx: SCT,POINT (-105.88269449523129 39.90626046783375),CO,2021-04-07,Fraser,Radar 2
7289,53,D.Craaybeek,Snow Depth Probe,,POINT (-105.8826710997174 39.90626064592256),CO,2021-04-07,Fraser,Radar 2
7290,56,D.Craaybeek,Snow Depth Probe,,POINT (-105.8826477042033 39.90626082400663),CO,2021-04-07,Fraser,Radar 2
7291,64,D.Craaybeek,Snow Depth Probe,,POINT (-105.88262430868897 39.906261002086),CO,2021-04-07,Fraser,Radar 2
7292,63,D.Craaybeek,Snow Depth Probe,,POINT (-105.88262407746143 39.90624298433086),CO,2021-04-07,Fraser,Radar 2
7293,64,D.Craaybeek,Snow Depth Probe,,POINT (-105.8826238462341 39.90622496657567),CO,2021-04-07,Fraser,Radar 2
7294,59,D.Craaybeek,Snow Depth Probe,,POINT (-105.88262361500698 39.906206948820405),CO,2021-04-07,Fraser,Radar 2
7295,64,D.Craaybeek,Snow Depth Probe,,POINT (-105.88263519713995 39.90619785090386),CO,2021-04-07,Fraser,Radar 2
7296,62,D.Craaybeek,Snow Depth Probe,,POINT (-105.88264654803702 39.90617073523092),CO,2021-04-07,Fraser,Radar 2
7297,63,D.Craaybeek,Snow Depth Probe,,POINT (-105.8826581301609 39.90616163731214),CO,2021-04-07,Fraser,Radar 2
7298,60,D.Craaybeek,Snow Depth Probe,,POINT (-105.88268129439949 39.906143441471144),CO,2021-04-07,Fraser,Radar 2
7299,70,D.Craaybeek,Snow Depth Probe,,POINT (-105.88270480549735 39.90615227225827),CO,2021-04-07,Fraser,Radar 2
7300,66,D.Craaybeek,Snow Depth Probe,,POINT (-105.88272808534722 39.90614308528557),CO,2021-04-07,Fraser,Radar 2
7301,61,D.Craaybeek,Snow Depth Probe,,POINT (-105.88275159645079 39.90615191606313),CO,2021-04-07,Fraser,Radar 2
7302,58,D.Craaybeek,Snow Depth Probe,,POINT (-105.88275182771099 39.90616993381793),CO,2021-04-07,Fraser,Radar 2
7303,60,D.Craaybeek,Snow Depth Probe,,POINT (-105.88275205897139 39.906187951572676),CO,2021-04-07,Fraser,Radar 2
7304,60,D.Craaybeek,Snow Depth Probe,,POINT (-105.88275229023202 39.906205969327374),CO,2021-04-07,Fraser,Radar 2
7305,61,D.Craaybeek,Snow Depth Probe,,POINT (-105.88276445050742 39.90624191578456),CO,2021-04-07,Fraser,Radar 2
7306,56,D.Craaybeek,Snow Depth Probe,,POINT (-105.88274128625847 39.906260111641984),CO,2021-04-07,Fraser,Radar 2
7307,0,"E.Collett, S.Kinney",Snow Depth Probe,"Wx: BKN, no precip",POINT (-105.88251787287422 39.906171714605925),CO,2021-04-28,Fraser,JPL2
7308,10,"E.Collett, S.Kinney",Snow Depth Probe,,POINT (-105.88250617513184 39.90617180363293),CO,2021-04-28,Fraser,JPL2
7309,12,"E.Collett, S.Kinney",Snow Depth Probe,,POINT (-105.88248254845718 39.9061539639273),CO,2021-04-28,Fraser,JPL2
7310,12,"E.Collett, S.Kinney",Snow Depth Probe,,POINT (-105.88243575749894 39.9061543200139),CO,2021-04-28,Fraser,JPL2
7311,21,"E.Collett, S.Kinney",Snow Depth Probe,,POINT (-105.88242382858505 39.90613639127615),CO,2021-04-28,Fraser,JPL2
7312,28,"E.Collett, S.Kinney",Snow Depth Probe,,POINT (-105.88238885095735 39.90614566720329),CO,2021-04-28,Fraser,JPL2
7313,12,"E.Collett, S.Kinney",Snow Depth Probe,,POINT (-105.88241236201952 39.906154498050114),CO,2021-04-28,Fraser,JPL2
7314,23,"E.Collett, S.Kinney",Snow Depth Probe,,POINT (-105.88240112661653 39.90619062257938),CO,2021-04-28,Fraser,JPL2
7315,42,"E.Collett, S.Kinney",Snow Depth Probe,,POINT (-105.88240158895415 39.9062266580921),CO,2021-04-28,Fraser,JPL2
7316,6,"E.Collett, S.Kinney",Snow Depth Probe,,POINT (-105.88248335762216 39.90621702607343),CO,2021-04-28,Fraser,JPL2
7317,9,"E.Collett, S.Kinney",Snow Depth Probe,,POINT (-105.88247177546565 39.906226123975024),CO,2021-04-28,Fraser,JPL2
7318,5,"E.Collett, S.Kinney",Snow Depth Probe,,POINT (-105.88243645103202 39.906208373282716),CO,2021-04-28,Fraser,JPL2
7319,5,"E.Collett, S.Kinney",Snow Depth Probe,,POINT (-105.88243610426525 39.90618134664836),CO,2021-04-28,Fraser,JPL2
7320,10,"E.Collett, S.Kinney",Snow Depth Probe,,POINT (-105.88244791759989 39.906190266506506),CO,2021-04-28,Fraser,JPL2
7321,45,"E.Collett, S.Kinney",Snow Depth Probe,,POINT (-105.8824482643714 39.90621729314072),CO,2021-04-28,Fraser,JPL2
7322,6,"E.Collett, S.Kinney",Snow Depth Probe,,POINT (-105.88244814878085 39.90620828426267),CO,2021-04-28,Fraser,JPL2
7323,11,"E.Collett, S.Kinney",Snow Depth Probe,,POINT (-105.88243621985413 39.9061903555265),CO,2021-04-28,Fraser,JPL2
7324,21,"E.Collett, S.Kinney",Snow Depth Probe,,POINT (-105.88240135778524 39.90620864033577),CO,2021-04-28,Fraser,JPL2
7325,21,"E.Collett, S.Kinney",Snow Depth Probe,,POINT (-105.88240147336968 39.906217649213936),CO,2021-04-28,Fraser,JPL2
7326,28,"S.Kinney, E.Collett",Snow Depth Probe,BKN sky,POINT (-105.88265789892533 39.90614361955686),CO,2021-04-28,Fraser,Radar 1
7327,18,"S.Kinney, E.Collett",Snow Depth Probe,sunny,POINT (-105.88265778330761 39.906134610679196),CO,2021-04-28,Fraser,Radar 1
7328,18,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88265766768994 39.90612560180151),CO,2021-04-28,Fraser,Radar 1
7329,17,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88265755207233 39.90611659292382),CO,2021-04-28,Fraser,Radar 1
7330,24,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88265743645476 39.906107584046104),CO,2021-04-28,Fraser,Radar 1
7331,28,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88265732083725 39.9060985751684),CO,2021-04-28,Fraser,Radar 1
7332,30,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88266901856672 39.90609848612627),CO,2021-04-28,Fraser,Radar 1
7333,26,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88268071629611 39.90609839708297),CO,2021-04-28,Fraser,Radar 1
7334,25,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88269241402546 39.90609830803849),CO,2021-04-28,Fraser,Radar 1
7335,17,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88270411175476 39.906098218992824),CO,2021-04-28,Fraser,Radar 1
7336,19,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.882715809484 39.90609812994598),CO,2021-04-28,Fraser,Radar 1
7337,12,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88271592510918 39.906107138823565),CO,2021-04-28,Fraser,Radar 1
7338,10,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.8827160407344 39.906116147701134),CO,2021-04-28,Fraser,Radar 1
7339,18,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88271615635966 39.90612515657867),CO,2021-04-28,Fraser,Radar 1
7340,11,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.88271627198499 39.906134165456216),CO,2021-04-28,Fraser,Radar 1
7341,10,"S.Kinney, E.Collett",Snow Depth Probe,MET station HS: 18 cm,POINT (-105.88271638761036 39.90614317433373),CO,2021-04-28,Fraser,Radar 1
7342,30,"S.Kinney, E.Collett",Snow Depth Probe,Sky: OVC Wind: Light northeast,POINT (-105.87751539916577 39.90745302557025),CO,2021-04-28,Fraser,SNB
7343,39,"S.Kinney, E.Collett",Snow Depth Probe,Wx: light snow (S-1),POINT (-105.8775164925589 39.90742869094938),CO,2021-04-28,Fraser,SNB
7344,41,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.87753138955325 39.907404251867526),CO,2021-04-28,Fraser,SNB
7345,45,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.87754628653717 39.907379812783766),CO,2021-04-28,Fraser,SNB
7346,56,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.87756118351062 39.9073553736981),CO,2021-04-28,Fraser,SNB
7347,44,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.87757608047359 39.90733093461054),CO,2021-04-28,Fraser,SNB
7348,27,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.87759097742611 39.90730649552108),CO,2021-04-28,Fraser,SNB
7349,29,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.87760587436816 39.90728205642972),CO,2021-04-28,Fraser,SNB
7350,78,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.87762077129975 39.90725761733646),CO,2021-04-28,Fraser,SNB
7351,48,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.87763566822086 39.907233178241306),CO,2021-04-28,Fraser,SNB
7352,17,"S.Kinney, E.Collett",Snow Depth Probe,,POINT (-105.87765267075966 39.907208723207276),CO,2021-04-28,Fraser,SNB
